Gene,_SCORE_GRP4_,_SCORE_GRP13_,_SCORE_GRP1_,_SCORE_GRP20_,_SCORE_GRP3_,_SCORE_GRP14_,_SCORE_GRP17_,_SCORE_GRP5_,_SCORE_GRP11_,_SCORE_GRP8_,_SCORE_GRP2_,_SCORE_GRP9_,_SCORE_GRP16_,_SCORE_GRP19_,_SCORE_GRP10_,_SCORE_GRP7_,_SCORE_GRP6_,_SCORE_GRP12_,_SCORE_GRP15_,_SCORE_GRP18_,GRP1|6_R-HSA-1280218|-41.450|Adaptive Immune System,GRP1|6_R-HSA-198933|-16.196|Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,GRP2|24_hsa04530|-25.456|Tight junction ,GRP2|24_ko04530|-25.456|Tight junction,GRP2|24_ko04670|-21.371|Leukocyte transendothelial migration,GRP2|24_hsa04670|-21.371|Leukocyte transendothelial migration ,GRP3|6_R-HSA-9675108|-85.370|Nervous system development,GRP3|6_R-HSA-422475|-81.707|Axon guidance,GRP3|6_R-HSA-8953897|-37.232|Cellular responses to external stimuli,GRP3|6_R-HSA-2262752|-38.149|Cellular responses to stress,GRP3|6_R-HSA-71291|-32.781|Metabolism of amino acids and derivatives,GRP3|6_R-HSA-8953854|-12.245|Metabolism of RNA,GRP3|6_R-HSA-376176|-40.625|Signaling by ROBO receptors,GRP3|6_R-HSA-9010553|-32.271|Regulation of expression of SLITs and ROBOs,GRP3|6_R-HSA-72766|-21.116|Translation,GRP3|6_R-HSA-72706|-44.342|GTP hydrolysis and joining of the 60S ribosomal subunit,GRP3|6_R-HSA-156827|-44.625|L13a-mediated translational silencing of Ceruloplasmin expression,GRP3|6_R-HSA-72613|-42.469|Eukaryotic Translation Initiation,GRP3|6_R-HSA-72737|-42.469|Cap-dependent Translation Initiation,GRP3|6_R-HSA-72689|-44.839|Formation of a pool of free 40S subunits,GRP3|6_R-HSA-2408522|-38.890|Selenoamino acid metabolism,GRP3|6_R-HSA-168255|-31.485|Influenza Infection,GRP3|6_R-HSA-168273|-31.808|Influenza Viral RNA Transcription and Replication,GRP3|6_R-HSA-9711097|-30.434|Cellular response to starvation,GRP3|6_R-HSA-9633012|-39.361|Response of EIF2AK4 (GCN2) to amino acid deficiency,GRP3|6_R-HSA-72312|-22.461|rRNA processing,GRP3|6_R-HSA-8868773|-23.525|rRNA processing in the nucleus and cytosol,GRP3|6_R-HSA-6791226|-24.666|Major pathway of rRNA processing in the nucleolus and cytosol,GRP3|6_R-HSA-975957|-35.860|Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),GRP3|6_R-HSA-927802|-35.860|Nonsense-Mediated Decay (NMD),GRP3|6_R-HSA-975956|-39.716|Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC),GRP3|6_R-HSA-156842|-41.712|Eukaryotic Translation Elongation,GRP3|6_R-HSA-156902|-41.570|Peptide chain elongation,GRP3|6_R-HSA-2408557|-38.934|Selenocysteine synthesis,GRP3|6_R-HSA-192823|-40.150|Viral mRNA Translation,GRP3|6_R-HSA-72764|-38.934|Eukaryotic Translation Termination,GRP3|6_R-HSA-1799339|-34.086|SRP-dependent cotranslational protein targeting to membrane,GRP3|24_ko03010|-25.788|Ribosome,GRP3|24_hsa03010|-25.788|Ribosome ,GRP3|6_R-HSA-72702|-21.912|Ribosomal scanning and start codon recognition,GRP3|6_R-HSA-72649|-21.912|Translation initiation complex formation,"GRP3|6_R-HSA-72662|-21.652|Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S","GRP3|6_R-HSA-72695|-21.177|Formation of the ternary complex, and subsequently, the 43S complex",GRP4|6_R-HSA-1280215|-69.202|Cytokine Signaling in Immune system,GRP4|6_R-HSA-449147|-54.755|Signaling by Interleukins,GRP4|6_R-HSA-6785807|-23.376|Interleukin-4 and Interleukin-13 signaling,GRP5|6_R-HSA-382551|-29.716|Transport of small molecules,GRP5|6_R-HSA-425407|-14.709|SLC-mediated transmembrane transport,"GRP5|6_R-HSA-425366|-6.683|Transport of bile salts and organic acids, metal ions and amine compounds",GRP6|6_R-HSA-1474244|-40.273|Extracellular matrix organization,GRP6|6_R-HSA-3000178|-21.444|ECM proteoglycans,GRP6|24_hsa04512|-21.404|ECM-receptor interaction ,GRP6|24_ko04512|-21.404|ECM-receptor interaction,GRP6|6_R-HSA-216083|-16.528|Integrin cell surface interactions,GRP6|6_R-HSA-1474228|-14.512|Degradation of the extracellular matrix,GRP6|24_ko04974|-11.101|Protein digestion and absorption,GRP6|24_hsa04974|-10.679|Protein digestion and absorption,GRP6|6_R-HSA-1474290|-16.797|Collagen formation,GRP6|6_R-HSA-2022090|-15.179|Assembly of collagen fibrils and other multimeric structures,GRP6|6_R-HSA-1650814|-14.141|Collagen biosynthesis and modifying enzymes,GRP6|6_R-HSA-1442490|-12.525|Collagen degradation,GRP6|6_R-HSA-8948216|-10.473|Collagen chain trimerization,GRP6|6_R-HSA-3000171|-10.230|Non-integrin membrane-ECM interactions,GRP6|6_R-HSA-3000157|-12.310|Laminin interactions,GRP6|6_R-HSA-2214320|-8.532|Anchoring fibril formation,GRP6|6_R-HSA-2243919|-6.311|Crosslinking of collagen fibrils,GRP7|24_ko04660|-25.363|T cell receptor signaling pathway,GRP7|24_hsa04660|-25.363|T cell receptor signaling pathway ,GRP7|6_R-HSA-202403|-16.672|TCR signaling,GRP7|6_R-HSA-202424|-8.672|Downstream TCR signaling,GRP7|6_R-HSA-388841|-13.824|Costimulation by the CD28 family,GRP7|6_R-HSA-202433|-15.231|Generation of second messenger molecules,GRP7|6_R-HSA-202427|-10.544|Phosphorylation of CD3 and TCR zeta chains,GRP7|6_R-HSA-202430|-10.089|Translocation of ZAP-70 to Immunological synapse,GRP7|6_R-HSA-389948|-7.649|PD-1 signaling,GRP7|24_ko05340|-9.510|Primary immunodeficiency,GRP7|24_hsa05340|-9.510|Primary immunodeficiency ,GRP8|24_ko04640|-23.107|Hematopoietic cell lineage,GRP8|24_hsa04640|-23.107|Hematopoietic cell lineage ,GRP9|24_hsa05418|-30.660|Fluid shear stress and atherosclerosis,GRP9|24_ko05418|-30.584|Fluid shear stress and atherosclerosis,GRP9|6_R-HSA-211859|-26.647|Biological oxidations,GRP9|24_hsa05204|-24.647|Chemical carcinogenesis,GRP9|24_ko05204|-22.561|Chemical carcinogenesis,GRP9|24_hsa00980|-23.075|Metabolism of xenobiotics by cytochrome P450 ,GRP9|24_ko00980|-23.075|Metabolism of xenobiotics by cytochrome P450,GRP9|24_hsanan01|-17.038|drug metabolism,GRP9|24_hsa00982|-21.533|Drug metabolism - cytochrome P450 ,GRP9|24_ko00982|-21.533|Drug metabolism - cytochrome P450,GRP9|6_R-HSA-156580|-17.111|Phase II - Conjugation of compounds,GRP9|24_hsa01524|-15.285|Platinum drug resistance,GRP9|24_ko01524|-15.285|Platinum drug resistance,GRP9|24_ko00480|-15.394|Glutathione metabolism,GRP9|24_hsa00480|-15.394|Glutathione metabolism ,GRP9|6_R-HSA-156590|-13.344|Glutathione conjugation,GRP10|24_ko04650|-19.735|Natural killer cell mediated cytotoxicity,GRP10|24_hsa04650|-19.735|Natural killer cell mediated cytotoxicity ,GRP10|6_R-HSA-2454202|-9.564|Fc epsilon receptor (FCERI) signaling,GRP10|6_R-HSA-2172127|-11.403|DAP12 interactions,GRP10|6_R-HSA-2424491|-12.310|DAP12 signaling,GRP10|6_R-HSA-2871809|-6.934|FCERI mediated Ca+2 mobilization,GRP10|6_R-HSA-114604|-6.637|GPVI-mediated activation cascade,GRP11|6_R-HSA-109582|-37.661|Hemostasis,"GRP11|6_R-HSA-76002|-24.245|Platelet activation, signaling and aggregation",GRP11|6_R-HSA-76005|-9.564|Response to elevated platelet cytosolic Ca2+,GRP11|6_R-HSA-114608|-9.211|Platelet degranulation ,GRP12|6_R-HSA-397014|-32.538|Muscle contraction,GRP12|6_R-HSA-5576891|-12.274|Cardiac conduction,GRP12|6_R-HSA-5578775|-11.692|Ion homeostasis,GRP12|6_R-HSA-983712|-4.437|Ion channel transport,GRP12|6_R-HSA-2672351|-2.427|Stimuli-sensing channels,GRP13|24_ko04060|-37.492|Cytokine-cytokine receptor interaction,GRP13|24_hsa04060|-37.492|Cytokine-cytokine receptor interaction ,GRP14|6_R-HSA-9006934|-50.220|Signaling by Receptor Tyrosine Kinases,GRP14|24_hsa05200|-50.473|Pathways in cancer ,GRP14|24_hsa04151|-42.260|PI3K-Akt signaling pathway,GRP14|24_ko04151|-41.936|PI3K-Akt signaling pathway,GRP14|24_ko04510|-42.608|Focal adhesion,GRP14|24_hsa04510|-42.608|Focal adhesion ,GRP15|6_R-HSA-390522|-18.868|Striated Muscle Contraction,GRP16|24_ko04630|-18.858|Jak-STAT signaling pathway,GRP16|24_hsa04630|-18.858|Jak-STAT signaling pathway ,GRP16|24_hsa05162|-17.776|Measles,GRP16|24_ko05162|-15.979|Measles,GRP16|24_hsa04659|-25.954|Th17 cell differentiation,GRP16|24_ko04659|-25.746|Th17 cell differentiation,GRP16|24_hsa04658|-26.328|Th1 and Th2 cell differentiation,GRP16|24_ko04658|-26.385|Th1 and Th2 cell differentiation,GRP16|24_hsa05321|-20.986|Inflammatory bowel disease (IBD),GRP16|24_ko05321|-20.215|Inflammatory bowel disease (IBD),GRP17|24_ko04810|-34.421|Regulation of actin cytoskeleton,GRP17|24_hsa04810|-34.421|Regulation of actin cytoskeleton ,GRP17|24_hsa04014|-29.689|Ras signaling pathway,GRP17|24_hsa04015|-24.283|Rap1 signaling pathway,GRP17|24_ko04015|-24.428|Rap1 signaling pathway,GRP18|6_R-HSA-381426|-7.389|Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),GRP18|6_R-HSA-8957275|-7.873|Post-translational protein phosphorylation,GRP19|24_ko04514|-26.077|Cell adhesion molecules (CAMs),GRP19|24_hsa04514|-26.077|Cell adhesion molecules (CAMs) ,GRP19|6_R-HSA-983169|-6.264|Class I MHC mediated antigen processing & presentation,GRP19|6_R-HSA-1236975|-12.113|Antigen processing-Cross presentation,GRP19|6_R-HSA-1236974|-10.236|ER-Phagosome pathway,GRP19|6_R-HSA-913531|-14.152|Interferon Signaling,GRP19|6_R-HSA-877300|-12.785|Interferon gamma signaling,GRP19|24_hsa05416|-25.662|Viral myocarditis ,GRP19|24_ko05168|-9.577|Herpes simplex infection,GRP19|24_hsa05168|-9.577|Herpes simplex infection,GRP19|24_hsa04612|-18.950|Antigen processing and presentation ,GRP19|24_ko04612|-18.950|Antigen processing and presentation,GRP19|24_hsa05332|-17.278|Graft-versus-host disease ,GRP19|24_ko05332|-17.278|Graft-versus-host disease,GRP19|24_hsa04940|-14.173|Type I diabetes mellitus ,GRP19|24_ko04940|-14.173|Type I diabetes mellitus,GRP19|24_hsa05330|-15.435|Allograft rejection ,GRP19|24_ko05330|-15.435|Allograft rejection,GRP19|24_hsa05320|-12.188|Autoimmune thyroid disease ,GRP19|24_ko05320|-12.188|Autoimmune thyroid disease,GRP19|6_R-HSA-909733|-4.749|Interferon alpha/beta signaling,"GRP19|6_R-HSA-983170|-8.427|Antigen Presentation: Folding, assembly and peptide loading of class I MHC",GRP19|6_R-HSA-1236977|-8.612|Endosomal/Vacuolar pathway,GRP20|24_hsa04145|-25.714|Phagosome,GRP20|24_ko04145|-24.668|Phagosome,_SORT_,_SORT_GRP1_,_SORT_GRP2_,_SORT_GRP3_,_SORT_GRP4_,_SORT_GRP5_,_SORT_GRP6_,_SORT_GRP7_,_SORT_GRP8_,_SORT_GRP9_,_SORT_GRP10_,_SORT_GRP11_,_SORT_GRP12_,_SORT_GRP13_,_SORT_GRP14_,_SORT_GRP15_,_SORT_GRP16_,_SORT_GRP17_,_SORT_GRP18_,_SORT_GRP19_,_SORT_GRP20_
6672,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
9369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0
10891,0.0,0.0,0.0,0.0,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2786,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474,0,0,0,0,63,0,0,0,0,0,37,0,0,77,0,0,101,0,0,0
216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0
2533,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509,51,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,89,0,0,0
3824,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17391304347826086,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,27,0
6352,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108,0,0,0,60,0,0,0,0,0,0,0,0,21,0,0,0,0,0,44,0
9322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,0.3333333333333333,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496,0,0,0,137,0,0,0,0,44,0,0,0,0,45,0,0,0,0,0,0
